"Location_ID","X_Coord","Y_Coord","Latitude","Longitude","Coord_Units","Coord_System","UTM_Zone","Datum","Est_H_Error","Unit_ID","Loc_Type","Loc_Notes","Plot_Number","GRTS_Order","Panel","Directions","Rejected","Elevation","Aspect","Orientation","Change_Orientation","Physiographic_Class","Terrain_Position","USNVC_Formation","Created_By","Created_Date","Updated_By","Updated_Date","Stand_Origin_Year"
"621487BF-A073-4FC1-8A69-130C9BE85CFD",268602,4244300,38.31697363,-77.64680697,"meters","UTM","18N","NAD83",3.20000004768372,"FRSP_CHWILD","VS","Oak canopy with some sweetgum and Nyssa regen.  Changed plot orientation from 167 to 165 deg. (2013).","235",34,"3","Park at Jackson Trench sign; take trail until second sign for Hooker's 'midnight' before veering off into woods",FALSE,NA,6,165,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-08-20 09:01:01,NA
"62E1451C-D2ED-48D6-9D6C-BAFC019C3D2D",300892,4143763,37.41928531,-77.25003331,"meters","UTM","18N","NAD83",1.60000002384186,"RICH","Deer","Added '6' to beginning of plot number to denote Deer Exclosure Plot. Mixed hardwood canopy, vitis along ground. GPS Coordinates updated per GPS, mjj.","6322",NA,"4","~50 m @ 40 degrees off Carter's Mill Rd.",FALSE,NA,0,360,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 15:07:28,"Camilla  Seirup",2014-08-28 13:23:35,NA
"62FBEA91-726E-497F-B532-FAAA49606AD9",272096,4234055,38.22563123,-77.6035825,"meters","UTM","18N","NAD83",3.20000004768372,"FRSP_SPOT","VS","white oak with sparse understory","228",16,"3","Park at Bloody Angle lot; Follow dirt road (with locked gate) unitl the road has a sharp change in direction; Contiue 150 degrees (?) for 330 meters (?) to an old trail/road; follow road until 80 meters from plot. OR: park at Upton's Trail pulloff and walk along road until 275m from plot. Easy bushwack, shaded.",FALSE,NA,224,98,FALSE,12,NA,NA,"Mary  Short",2012-06-13 16:20:05,"Camilla  Seirup",2017-08-21 11:45:04,NA
"640E7567-7ACA-40DF-BD21-DA08471AB99E",612567,4107811,37.10986384,-79.73306522,"meters","UTM","17N","NAD83",NA,"BOWA","VS","Plot dense with regen.","006",2,"1",NA,FALSE,NA,186,24,FALSE,21,NA,NA,"Jesse S Wheeler",2011-09-06 17:10:37,"Jesse S Wheeler",2015-08-03 09:56:56,NA
"6515635E-EEEE-4447-8D2F-A2A2B8E83821",308091,4406047,39.78274759,-77.24104789,"meters","UTM","18N","NAD83",2,"GETT","VS",NA,"174",44,"3",NA,FALSE,NA,162,359,FALSE,23,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-08-01 08:16:38,NA
"667BD566-B8D8-4AE4-9D1B-E2F155CBB7DE",268445,4244043,38.31461939,-77.64851678,"meters","UTM","18N","NAD83",1.10000002384186,"FRSP_CHWILD","Deer","Deer Exclosure. Added '6' to beginning of plot number to denote Deer Exclosure Plot. Mixed hardwood with gaylussacia.","6330",4,"1","Park on Ranger Lane.",FALSE,NA,360,348,FALSE,22,NA,NA,"Jesse S Wheeler",2011-09-26 16:46:22,"Camilla  Seirup",2019-09-16 11:47:07,NA
"67153878-7F7C-4629-A26C-A24E81C7D598",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"RICH","VS",NA,"",11,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"677424C9-B395-4C3D-8EA4-44E29DC71B4D",367839,4119313,37.21083324,-76.48930759,"meters","UTM","18N","NAD83",NA,"COLO_YORK","VS","Center tag #12347. Plot is on what looks to be an old road bed. Microstegium covers most of the plot. Mixed hardwood canopy. Steep ravine drops off south of plot.","341",25,"1","Park on tour road at Lincoln (officer) sign pullout, walk in <300m. 2019 took new GPS coordinates (old coord: E367850, N4119300)",FALSE,NA,150,357,FALSE,21,NA,NA,"Thomas  Faust",2011-10-05 14:14:17,"Camilla  Seirup",2019-08-06 14:26:42,NA
"67801D99-9112-469B-A3C7-84DFB404DC99",285604,4237299,38.25816179,-77.45038193,"meters","UTM","18N","NAD83",NA,"FRSP_FRED","VS","Center tag #12347. Sparse groundcover, Quercus alba canopy. Temporary stream running along left side of plot.","003",3,"1","Park on Lee Drive, bushwack in about 400m",FALSE,NA,0,3,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-09-20 16:56:08,"Sam A Bietsch",2019-09-03 08:37:26,NA
"68641C6C-ADAB-46C4-8BD1-68B43C28FC7B",300097,4143795,37.41940223,-77.25901955,"meters","UTM","18N","NAD83",2.70000004768372,"RICH","VS","2008 - The bottom half of the plot experienced a high level of pine mortality; 11 dead compared to 2008's 3. Might be thinning or possibly a pest outbreak? Fallen logs have round holes <1cm in diameter bored into their trunks.","133",14,"2","Walked/drove along old road off Carter Mill Rd across field. Walked along old road bed into forest to plot.",FALSE,NA,0,4,FALSE,19,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-31 09:54:50,NA
"6958C7E7-2232-4630-9838-36AEF2AB1BB1",272850,4233048,38.2167556,-77.59465472,"meters","UTM","18N","NAD83",1.5,"FRSP_SPOT","VS","Plot is oak/hickory/beech forest on moderate slope. 2014 - changed orientation to 148 from 140 degrees.","316",28,"4","Park on Burnside Dr after stream, about 250 m away. Walk to plot on south side of creek to avoid wetland.",FALSE,NA,320,148,FALSE,23,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-20 16:43:07,"Camilla  Seirup",2014-08-18 10:52:22,NA
"696D8645-7957-4DDA-B24E-D9270E433B55",272594,4232799,38.21444913,-77.59749639,"meters","UTM","18N","NAD83",2.29999995231628,"FRSP_SPOT","VS","Virginia pine/hardwood mixed canopy with little understory.  Changed plot orientation from 183 to 185 to reflect plot layout better (2013).","234",20,"3","Park on tour road and walk south on East edge of large field.  Turn east and hike about 225m to plot",FALSE,NA,3,185,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-08-27 08:41:58,NA
"69D62E7B-88F5-4979-99F2-EE4FB3059650",286596,4235807,38.24496348,-77.43860441,"meters","UTM","18N","NAD83",3.40000009536743,"FRSP_FRED","VS","Lots of jun vir. sparse ground cover. Old road at top of plot.","113",10,"2","Park at end of lee drive and walk in along trail. Cut into forest and walk to plot. A few old roads",FALSE,NA,0,180,FALSE,22,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-30 08:04:22,NA
"6A601C4A-D3C5-47D1-B2B3-844D6DBB5E39",626537,4527083,NA,NA,"meters","UTM","18N","NAD83",6,"SAHI","VS",NA,NA,1,NA,"DATE: 09/23/2009
Plot center located on paved driveway to suerintendant's house. Moving plot any direction would put it in either more pavement or mowed areas.

Reason for Exclusion:
1.) Plot Center is <15m from:Road
2.) Plot Center is <15m from:Mowed area",TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"6AB17437-EB90-412A-A577-BA93BB3756F6",434602,4452066,40.2164615,-75.76857458,"meters","UTM","18N","NAD83",3.5,"HOFU","VS","Tulip poplar overstory with stiltgrass/wineberry understory.  Not much regen.","248",13,"4","Take Leuape trail head into plot ~130m from trail",FALSE,NA,142,323,FALSE,12,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 20:34:00,"Camilla  Seirup",2014-07-21 10:00:27,NA
"6B166F68-AD91-4E01-8515-ACCE39DF5AD6",482115,4216426,NA,NA,"meters","UTM","18N","NAD83",5,"ASIS","VS","Carex, vitis, and smilax understory with morella mid-story and Pinus virginiana overstory. Some shade but openings in canopy.","386",1194,"1","Park between KM marker 27 and 28, find a pony trail and follow it across the dunes and through the forest. About 800m to plot from edge of beach.",FALSE,NA,0,360,TRUE,19,NA,NA,"Sam A Bietsch",2019-09-10 13:18:05,"Camilla  Seirup",2019-09-19 10:24:45,NA
"6B97FB16-F995-4637-8DB0-83F36B3121B9",268092,4114795,37.15080789,-77.61132864,"meters","UTM","18N","NAD83",1.79999995231628,"PETE_FIVE","VS","Mixed hardwood, shrubby understory, clethra and ferns, stream through plot","300",21,"4","park at equistrian trail head, about 600m on trail, plot 300m at 90 degrees from trail",FALSE,NA,0,4,FALSE,26,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 17:35:58,"mary  short",2014-09-10 17:42:47,NA
"6D972B65-BBA3-4E02-BBCE-DEC8BC285E2A",281607,4116550,37.1698678,-77.4597913,"meters","UTM","18N","NAD83",2.20000004768372,"PETE_EAST","VS","Mixed hardwood canopy, vaccium and vitis ground cover.","198",22,"3","Drive to end of passable trail near second fort. Continue along trail until 30m from plot. Near Park Boundary (somewhat unclear exact locaiton of boundary).",FALSE,NA,160,343,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-09-12 08:27:01,NA
"6E1402D0-2673-41C7-8D19-375C469BE291",322352,4266550,38.52963172,-77.0380354,"meters","UTM","18N","NAD83",NA,"THST","VS","Dry stream bed. Microstegium covering 25-50% of plot. Large canopy gap, mixed hardwood canopy.","326",8,"1","Park at the Visitor Center and walk behind it to the streambed (it was dry on our visit, likely ephemeral) and follow to the plot. Or find your way to the cemetary, plot is in the woods just behind it.",FALSE,NA,240,160,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-09-29 16:43:49,"Josh J Hamrick",2015-08-20 11:07:31,NA
"6E60AF9A-B05F-4500-8BA4-50EF0B2955A1",463348,4439798,40.10768564,-75.43005858,"meters","UTM","18N","NAD83",4.5,"VAFO","VS","Changed orientation from 360 deg. To 322 deg. 2018 VAFO REGEN: Wellies needed in a wet year.","160",27,"3","2018 VAFO REGEN: Park by the Kennedy-Supplee restaurant and walk towards the bridge over the river. As you approach the river, there will be a gate in the chain link fence. Enter there, and walk the trail or on the edge of the forest where it meets the train tracks to the plot. It is a long walk.",FALSE,NA,0,322,FALSE,26,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2018-11-13 11:38:27,NA
"6EA14C5C-DD6C-4656-B75D-C687F64AFCC3",307110,4409039,39.80946325,-77.25337469,"meters","UTM","18N","NAD83",0,"GETT","VS","White oak and hickory forest with moderate regeneration.  About a third of the plot is open, close to wire fence.","034",16,"1","Park on Confederate ave just pass the bridge and small creek at Spanglers road.  Walk dirt/horse path about 100m south, then head west to plot about 50m.",FALSE,NA,80,5,FALSE,21,NA,NA,"Jesse S Wheeler",2011-08-04 18:18:16,"Josh J Hamrick",2015-07-29 13:26:56,NA
"6F2736F9-26C4-447B-A442-9DA8D436426B",366596,4119552,37.2129255,-76.5034806,"meters","UTM","18N","NAD83",4.09999990463257,"COLO_YORK","VS","A bit of a thicket with pawpaw and privet with sweet gum and pine overstory.  UR corner stake is set under large log.  Trees were mapped with compass and sonin.","362",41,"3","Park on One Way tour road reached from Surrender Rd.  Plot is about 60m east of road.",FALSE,NA,0,360,FALSE,21,NA,NA,"Jesse S Wheeler",2013-08-12 14:52:03,"Jesse S Wheeler",2013-08-13 15:56:01,NA
"6FF0BB2F-11B9-42B1-9AAF-BB9975E6524B",306605,4412050,39.83645676,-77.2601583,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"257",48,"4","Park on Country Club Lane, plot is 15m from road",FALSE,NA,0,360,FALSE,29,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 10:25:20,"Alex M Gould",2018-09-13 14:27:25,NA
"6FF64D97-A3DF-47DE-95CE-33C663941A00",299110,4159027,37.55637683,-77.2743227,"meters","UTM","18N","NAD83",3,"RICH","VS","Half of plot is open, wet meadow. Other half is mixed hardwood with ferns and smilax groundcover. Changed orientation to 9 from 360","207",28,"3","Park on Turkey Hill Trl and walk 270 meters through swamp. Water gets pretty deep in some areas. Highly recommend waders for getting across swamp",FALSE,NA,0,9,FALSE,31,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"mary  short",2013-09-20 16:52:30,NA
"70C5007D-3D19-4D6C-A6A2-0903095D2669",286854,4236788,38.25385795,-77.43595365,"meters","UTM","18N","NAD83",2.40000009536743,"FRSP_FRED","VS","Sparse understory. Willow oak overstory.  Seasonally flooded, dry in late summer.","120",15,"2","Park near Meade Pyramid overlook.  Cross RxR tracks to the NE to get to plot, about 500m.",FALSE,NA,0,360,FALSE,26,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2012-09-18 08:10:51,NA
"71456403-998D-444D-B285-9E647BC1EF15",271822,4233078,38.21676564,-77.60639565,"meters","UTM","18N","NAD83",3.70000004768372,"FRSP_SPOT","Deer","Deer Exclosure Plot. Added '6' to beginning of plot number to denote Deer Exclosure Plot. Virginia pine canopy, sparse understory. Orientation changed from 360 to 8 in 2019.","6327",1,"1","Short bushwack from tour rd to plot.",FALSE,NA,45,8,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-09-26 17:04:44,"Devon R Brock-Montgomery",2019-08-20 11:20:33,NA
"714B7F40-4237-4028-89BE-9945D719AA7B",363630,4118549,37.20345865,-76.53671364,"meters","UTM","18N","NAD83",4.19999980926514,"COLO_YORK","VS","Lobolly pine and mixed hardwood canopy with sparse understory.","365",38,"3","Park at Washington's Headquarters loop. Take trail to the left of the two parking spots. At first intersection turn right , continue along trail. Turn right onto park boundary fire road. Plot is on the right. Plot center marked with tree tag number 15692.",FALSE,NA,0,360,FALSE,21,NA,NA,"Camilla  Seirup",2013-08-13 16:35:55,"Camilla  Seirup",2013-08-14 08:10:33,NA
"720F187F-C161-4C4B-BE6B-981AD6F49A5E",434600,4451554,40.21184891,-75.76854597,"meters","UTM","18N","NAD83",5.69999980926514,"HOFU","VS","Mixed hardwood with vaccinium and rubus undserstory","164",10,"3","Park alongside highway 342.",FALSE,NA,173,353,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2017-07-19 13:10:55,NA
"728AE3EF-FBA5-4739-93FB-0D7A5973B7DB",364849,4117800,37.19688684,-76.52284592,"meters","UTM","18N","NAD83",4,"COLO_YORK","VS","Mixed hardwood canopy, ilex subcanopy, sparse ground cover. Decent amount of cwd. UTM E value corrected, mjj.","378",57,"4","We walked over from plot 377 to avoid the river and wetland between plot 378 and the tour road. Walk due West from plot 377 to hit old forest road, walk road until 80m from plot, then cut in. Or take old forest road from tour road. Plot marked with tag # 14761.",FALSE,NA,0,360,FALSE,26,NA,NA,"Camilla  Seirup",2014-08-13 10:31:22,"Camilla  Seirup",2014-08-13 10:41:23,NA
"72E4EAB0-1201-4196-8317-EF0F56A47CAF",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",2,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"72F832DD-102F-44CD-8778-0EFAF95346A1",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"PETE_EAST","VS",NA,"",7,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"74FB2530-3CB4-4EC6-B1A8-F94F5D08D6E6",263101,4242552,38.29980126,-77.70907908,"meters","UTM","18N","NAD83",3.5,"FRSP_CHWILD","VS","Oakcanopy with sparse vaccinium understory.","211",26,"3","Park at Brock rd /Orange Plank rd intersection (Vermont Monument) parking lot. Take right hand trail until 30m from plot.",FALSE,NA,0,360,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-22 10:26:23,NA
"75538667-8314-4AF8-88C4-A484B3206347",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"FRSP_CHWILD","VS",NA,"",3,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"75D1E0AD-3AE1-49BB-9BBB-499AE0205317",695675,4138344,37.3712077,-78.79016903,"meters","UTM","17N","NAD83",3,"APCO","VS","Mixed hardwood canopy with high seedling cover in understory.","176",22,"3","Park at trail head on Rt. 627. Plot 400 m up trail and 50 m in.",FALSE,NA,294,110,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-06 08:32:24,NA
"766A0A45-0091-4C4F-9F9E-DE81040811A2",283859,4239800,38.28026298,-77.47107225,"meters","UTM","18N","NAD83",3.20000004768372,"FRSP_FRED","VS","Dense Ilex understory. Mixed hardwood canopy.","199",18,"3","Park near Q2 and bushwack through dense Ilex for 350m.",FALSE,NA,86,266,FALSE,29,NA,NA,"Emilie  Schuler",2012-06-13 16:20:05,"Camilla  Seirup",2017-08-24 14:34:17,NA
"76C270DA-52D0-4D41-A22A-B098DA85DBD9",331931,4228993,38.19320733,-76.9192449,"Meters","UTM","18N","NAD83",2.79999995231628,"GEWA","BN","Added '5' to beginning of plot number to denote Bonus Plot. Lots of Pinus taeda with Liquidambar coming in. Sparse groundcover.","5160",NA,"2","Take second road on right after go around circle",FALSE,NA,0,7,FALSE,21,NA,NA,"Camilla  Seirup",2010-07-02 14:17:24,"Camilla  Seirup",2016-09-06 08:23:21,NA
"77A9032F-1BF2-4182-8768-A01D68DF3356",273100,4234306,38.22814483,-77.59220389,"meters","UTM","18N","NAD83",5,"FRSP_SPOT","VS","Tulip poplar/pinus virg canopy, beech subcanopy with lycopodium groundcover. Changed plot orientation from 214 to 217","142",13,"2","Take Grant Dr. (main park road) roughly 1 mi. to parking area on left.  Walk ~1 km. on trail toward Landrum House site shown on park map; plot short distance beyond that.",FALSE,NA,34,217,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-22 08:36:41,NA
"77B78CE2-8774-4DD7-96AE-AC06F4506E34",300369,4143094,37.41314715,-77.25575851,"meters","UTM","18N","NAD83",NA,"RICH","Deer","Added '6' to beginning of plot number to denote Deer Exclosure Plot. Mic vim covering most of plot, sparse tree regen. Quads at 2m, 3m, 4m, and 3m micros. No cwd measured in deer exclosures. Measured all saplings in plot. Added GPS coordinates 2015","6324",NA,"4","Walk west downhill from end of overlook trail. Found dead deer carcass (4 weeks) in deer enclosure. Strange?",FALSE,NA,0,360,FALSE,26,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 14:33:13,"Mohammad  Ibrahim",2014-08-28 10:03:50,NA
"77BD71B8-A4D1-4621-A883-B93AEEF6C111",460854,4438048,40.09180692,-75.45921522,"meters","UTM","18N","NAD83",1.89999997615814,"VAFO","VS","All trees tagged away from trail, toward BR. 2014 - changed orientation to 215 from 222.","242",32,"4",NA,FALSE,NA,42,215,FALSE,12,NA,NA,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 10:32:23,"Camilla  Seirup",2014-07-23 08:47:09,NA
"78B0934A-6BD3-48FE-8E51-46E4D0856FDB",268849,4243551,38.31029423,-77.64373947,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Bring boots if it<U+0092>s a wet year.  Ferns and carex understory with an oak canopy.","046",2,"1","Park along route 3, there is a cut off parking spot between the two lanes of traffic about 500m before the visitors center entrance.  Walk along the road about 50 m and then head into the forest for about 50 m, right along a stream",FALSE,NA,0,4,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-09-06 11:39:33,"Josh J Hamrick",2015-09-10 10:59:19,NA
"78C6C6C3-ED88-4107-A815-E057516A7BE4",267854,4243801,38.31228795,-77.65519041,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Mostly Pinus virginiana canopy with oak coming in. Vaccinium/gaylussacia groundcover.","043",1,"1","Park at Chancelorsville visitor center parking lot. About 550m from there, 450m bushwack.",FALSE,NA,310,3,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-09-07 11:11:41,"Camilla  Seirup",2015-08-26 08:21:13,NA
"794EA982-2C22-436F-9FF8-60087B92DC05",289856,4122301,37.22355549,-77.36857393,"meters","UTM","18N","NAD83",2.40000009536743,"PETE_EAST","VS","changed orientation from 190. mixed hardwood with vitis and gaylussacia understory. Several large down trees in and around plot creating a more open canopy. Sample in the morning.","301",28,"4","About 100m from road @ 64 deg.",FALSE,NA,10,194,FALSE,21,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-24 10:34:53,"Camilla  Seirup",2018-08-28 10:50:54,NA
"79529ED7-6718-4195-B4F2-313E59E7832C",300353,4143312,37.41510718,-77.2559981,"meters","UTM","18N","NAD83",3,"RICH","VS","Sweetgum/oak canopy with blackgum mid-story and moderate regen and vines for understory.  Small, wet ditch runs through BL of plot.","233",29,"3","Take trail to dead end, then head about 250m to plot. Old trail runs through top of plot",FALSE,NA,264,61,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-09-05 10:23:28,NA
"7991AEED-7F65-48B8-8448-D02C46DD51A1",306827,4407555,39.79603841,-77.25624141,"meters","UTM","18N","NAD83",2.79999995231628,"GETT","VS","Oak canopy, some regen.","259",63,"4","Parked on park road south of large observation tower. Walked 100 m to plot.",FALSE,NA,250,71,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 13:39:00,"Camilla  Seirup",2014-07-28 11:45:15,NA
"79C525E3-3DFC-4C5D-8CE0-5B0CAA5818E5",306601,4409054,39.8094827,-77.259321,"meters","UTM","18N","NAD83",1.70000004768372,"GETT","VS","Oak hickory canopy, microstegium, ribes, and seedlings make up most of ground cover.","092",29,"2","Park at amphitheater loop, walk in on trail.",FALSE,NA,0,8,FALSE,21,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-03 13:31:10,NA
"7A17A6F2-1A05-4FEC-AC89-C4822FCC0AA5",307603,4413545,39.85014297,-77.2489427,"meters","UTM","18N","NAD83",2.70000004768372,"GETT","VS","Oak hickory canopy, with microstegium and rosa in understory.  Lots of rosa, tox, ribes and lonicera in plot.","093",30,"2","Park at eternal peace flame monument-plot just off of road",FALSE,NA,0,360,FALSE,21,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Veronica E Orwan",2016-08-04 11:03:45,NA
